region,postcode_sector,year,avg_price,volume,delta
North West,L36 4,2020,145000,89,0
North West,L36 5,2020,158000,67,0
North West,L36 6,2020,93000,36,0
North West,L36 7,2020,82000,28,0
North West,L36 8,2020,105000,59,0
North West,L36 9,2020,172000,36,0
North West,L37 1,2020,300000,31,0
North West,L37 2,2020,243000,59,0
North West,L37 3,2020,259000,68,0
North West,L37 4,2020,195000,43,0
North West,L37 6,2020,214000,51,0
North West,L37 7,2020,399000,51,0
North West,L37 8,2020,170000,30,0
North West,L38 0,2020,245000,6,0
North West,L38 1,2020,132000,2,0
North West,L38 3,2020,503000,4,0
North West,L38 6,2020,180000,4,0
North West,L38 9,2020,182000,18,0
North West,L39 0,2020,173000,7,0
North West,L39 1,2020,153000,71,0
North West,L39 2,2020,164000,53,0
North West,L39 3,2020,174000,57,0
North West,L39 4,2020,182000,80,0
North West,L39 5,2020,289000,64,0
North West,L39 6,2020,273000,22,0
North West,L39 7,2020,240000,12,0
North West,L39 8,2020,274000,20,0
North West,L4 0,2020,63000,53,0
North West,L4 1,2020,89000,38,0
North West,L4 2,2020,58000,77,0
North West,L4 3,2020,62000,50,0
North West,L4 4,2020,50000,64,0
North West,L4 5,2020,59000,96,0
North West,L4 6,2020,90000,32,0
North West,L4 7,2020,74000,29,0
North West,L4 8,2020,88000,9,0
North West,L4 9,2020,80000,25,0
North West,L40 0,2020,147000,18,0
North West,L40 1,2020,246000,36,0
North West,L40 2,2020,267000,14,0
North West,L40 3,2020,265000,12,0
North West,L40 4,2020,154000,25,0
North West,L40 5,2020,171000,56,0
North West,L40 6,2020,181000,10,0
North West,L40 7,2020,207000,72,0
North West,L40 8,2020,215000,11,0
North West,L40 9,2020,213000,21,0
North West,L42 3,2020,18000,1,0
North West,L43 7,2020,28000,2,0
North West,L45 2,2020,42000,1,0
North West,L5 0,2020,61000,7,0
North West,L5 1,2020,118000,16,0
North West,L5 2,2020,144000,7,0
North West,L5 3,2020,71000,26,0
North West,L5 4,2020,90000,7,0
North West,L5 5,2020,62000,5,0
North West,L5 6,2020,63000,29,0
North West,L5 7,2020,73000,24,0
North West,L5 8,2020,110000,3,0
North West,L5 9,2020,103000,13,0
North West,L6 0,2020,83000,50,0
North West,L6 1,2020,107000,28,0
North West,L6 2,2020,109000,16,0
North West,L6 3,2020,128000,17,0
North West,L6 4,2020,88000,75,0
North West,L6 5,2020,62000,38,0
North West,L6 6,2020,66000,71,0
North West,L6 7,2020,206000,5,0
North West,L6 8,2020,89000,28,0
North West,L6 9,2020,88000,11,0
North West,L66 4,2020,215000,1,0
North West,L7 0,2020,84000,59,0
North West,L7 1,2020,109000,26,0
North West,L7 2,2020,177000,32,0
North West,L7 3,2020,65000,18,0
North West,L7 4,2020,54000,15,0
North West,L7 5,2020,107000,7,0
North West,L7 6,2020,86000,31,0
North West,L7 7,2020,96000,6,0
North West,L7 8,2020,93000,33,0
North West,L7 9,2020,95000,8,0
North West,L8 0,2020,73000,55,0
North West,L8 1,2020,105000,10,0
North West,L8 2,2020,112000,15,0
North West,L8 3,2020,128000,17,0
North West,L8 4,2020,86000,35,0
North West,L8 5,2020,121000,59,0
North West,L8 6,2020,83000,26,0
North West,L8 7,2020,207000,33,0
North West,L8 8,2020,64000,19,0
North West,L8 9,2020,81000,29,0
North West,L9 0,2020,98000,56,0
North West,L9 1,2020,66000,63,0
North West,L9 2,2020,91000,49,0
North West,L9 3,2020,116000,48,0
North West,L9 4,2020,66000,16,0
North West,L9 5,2020,81000,3,0
North West,L9 6,2020,108000,33,0
North West,L9 7,2020,118000,9,0
North West,L9 8,2020,90000,57,0
North West,L9 9,2020,93000,64,0
North West,LA1 1,2020,134000,104,0
North West,LA1 2,2020,97000,195,0
North West,LA1 3,2020,152000,224,0
North West,LA1 4,2020,149000,207,0
North West,LA1 5,2020,155000,167,0
North West,LA10 5,2020,228000,51,0
North West,LA11 6,2020,216000,71,0
North West,LA11 7,2020,197000,130,0
North West,LA12 0,2020,155000,96,0
North West,LA12 7,2020,176000,95,0
North West,LA12 8,2020,253000,45,0
North West,LA12 9,2020,180000,100,0
North West,LA13 0,2020,157000,156,0
North West,LA13 3,2020,98000,1,0
North West,LA13 9,2020,113000,147,0
North West,LA14 1,2020,64000,75,0
North West,LA14 2,2020,56000,115,0
North West,LA14 3,2020,98000,177,0
North West,LA14 4,2020,167000,78,0
North West,LA14 5,2020,98000,243,0
North West,LA15 8,2020,114000,145,0
North West,LA16 7,2020,133000,56,0
North West,LA17 7,2020,207000,12,0
North West,LA18 4,2020,89000,72,0
North West,LA18 5,2020,126000,52,0
North West,LA19 5,2020,89000,4,0
North West,LA2 0,2020,165000,82,0
North West,LA2 6,2020,220000,71,0
North West,LA2 7,2020,172000,52,0
North West,LA2 8,2020,274000,39,0
North West,LA2 9,2020,243000,67,0
North West,LA20 6,2020,233000,19,0
North West,LA21 8,2020,223000,17,0
North West,LA22 0,2020,327000,52,0
North West,LA22 9,2020,320000,50,0
North West,LA23 1,2020,288000,52,0
North West,LA23 2,2020,269000,54,0
North West,LA23 3,2020,339000,57,0
North West,LA3 1,2020,96000,190,0
North West,LA3 2,2020,140000,192,0
North West,LA3 3,2020,148000,108,0
North West,LA4 4,2020,89000,141,0
North West,LA4 5,2020,106000,163,0
North West,LA4 6,2020,151000,179,0
North West,LA5 0,2020,238000,86,0
North West,LA5 8,2020,176000,64,0
North West,LA5 9,2020,158000,161,0
North West,LA6 1,2020,234000,92,0
North West,LA6 2,2020,300000,67,0
North West,LA6 3,2020,164000,46,0
North West,LA7 7,2020,245000,48,0
North West,LA8 0,2020,230000,37,0
North West,LA8 8,2020,296000,52,0
North West,LA8 9,2020,259000,53,0
North West,LA9 4,2020,166000,120,0
North West,LA9 5,2020,184000,123,0
North West,LA9 6,2020,182000,112,0
North West,LA9 7,2020,190000,198,0
North West,M1 1,2020,168000,34,0
North West,M1 2,2020,194000,72,0
North West,M1 3,2020,200000,50,0
North West,M1 4,2020,187000,7,0
North West,M1 5,2020,256000,108,0
North West,M1 6,2020,144000,25,0
North West,M1 7,2020,136000,38,0
North West,M11 1,2020,79000,111,0
North West,M11 2,2020,84000,54,0
North West,M11 3,2020,160000,32,0
North West,M11 4,2020,84000,92,0
North West,M12 1,2020,102000,1,0
North West,M12 4,2020,79000,71,0
North West,M12 5,2020,98000,98,0
North West,M12 6,2020,160000,6,0
North West,M13 0,2020,108000,95,0
North West,M13 9,2020,188000,49,0
North West,M14 4,2020,87000,75,0
North West,M14 5,2020,164000,72,0
North West,M14 6,2020,145000,166,0
North West,M14 7,2020,103000,174,0
North West,M15 4,2020,242000,298,0
North West,M15 5,2020,116000,96,0
North West,M15 6,2020,173000,37,0
North West,M16 0,2020,178000,132,0
North West,M16 7,2020,134000,35,0
North West,M16 8,2020,149000,137,0
North West,M16 9,2020,134000,95,0
North West,M17 1,2020,205000,17,0
North West,M18 7,2020,92000,154,0
North West,M18 8,2020,67000,146,0
North West,M19 1,2020,157000,124,0
North West,M19 2,2020,144000,174,0
North West,M19 3,2020,101000,183,0
North West,M2 1,2020,248000,1,0
North West,M2 6,2020,340000,2,0
North West,M2 7,2020,100000,1,0
North West,M20 1,2020,183000,106,0
North West,M20 2,2020,276000,252,0
North West,M20 3,2020,216000,117,0
North West,M20 4,2020,182000,125,0
North West,M20 5,2020,265000,65,0
North West,M20 6,2020,247000,168,0
North West,M21 0,2020,201000,80,0
North West,M21 7,2020,177000,86,0
North West,M21 8,2020,252000,105,0
North West,M21 9,2020,225000,155,0
North West,M22 0,2020,121000,29,0
North West,M22 1,2020,108000,62,0
North West,M22 4,2020,162000,187,0
North West,M22 5,2020,148000,70,0
North West,M22 8,2020,97000,25,0
North West,M22 9,2020,112000,59,0
North West,M23 0,2020,128000,107,0
North West,M23 1,2020,130000,99,0
North West,M23 2,2020,110000,44,0
North West,M23 9,2020,165000,117,0
North West,M24 1,2020,174000,143,0
North West,M24 2,2020,90000,181,0
North West,M24 4,2020,119000,133,0
North West,M24 5,2020,137000,131,0
North West,M24 6,2020,126000,61,0
North West,M25 0,2020,175000,104,0
North West,M25 1,2020,168000,140,0
North West,M25 2,2020,144000,22,0
North West,M25 3,2020,187000,50,0
North West,M25 9,2020,185000,111,0
North West,M26 1,2020,134000,205,0
North West,M26 2,2020,104000,100,0
North West,M26 3,2020,119000,124,0
North West,M26 4,2020,115000,123,0
North West,M27 0,2020,159000,88,0
North West,M27 4,2020,148000,85,0
North West,M27 5,2020,164000,125,0
North West,M27 6,2020,105000,93,0
North West,M27 8,2020,135000,107,0
North West,M27 9,2020,123000,82,0
North West,M28 0,2020,119000,67,0
North West,M28 1,2020,205000,194,0
North West,M28 2,2020,294000,103,0
North West,M28 3,2020,147000,215,0
North West,M28 7,2020,189000,107,0
North West,M29 7,2020,148000,209,0
North West,M29 8,2020,120000,158,0
North West,M3 1,2020,214000,25,0
North West,M3 2,2020,272000,13,0
North West,M3 3,2020,243000,28,0
North West,M3 4,2020,221000,112,0
North West,M3 5,2020,220000,72,0
North West,M3 6,2020,142000,117,0
North West,M3 7,2020,207000,142,0
North West,M30 0,2020,103000,137,0
North West,M30 7,2020,100000,123,0
North West,M30 8,2020,126000,127,0
North West,M30 9,2020,225000,159,0
North West,M31 4,2020,130000,77,0
North West,M32 0,2020,165000,166,0
North West,M32 8,2020,198000,106,0
North West,M32 9,2020,151000,145,0
North West,M33 2,2020,232000,222,0
North West,M33 3,2020,239000,235,0
North West,M33 4,2020,241000,145,0
North West,M33 5,2020,242000,156,0
North West,M33 6,2020,248000,108,0
North West,M33 7,2020,179000,117,0
North West,M34 2,2020,139000,149,0
North West,M34 3,2020,102000,166,0
North West,M34 5,2020,145000,224,0
North West,M34 6,2020,132000,62,0
North West,M34 7,2020,107000,85,0
North West,M35 0,2020,110000,154,0
North West,M35 9,2020,136000,129,0
North West,M38 0,2020,86000,21,0
North West,M38 9,2020,81000,76,0
North West,M4 1,2020,168000,74,0
North West,M4 4,2020,180000,139,0
North West,M4 5,2020,222000,65,0
North West,M4 6,2020,209000,70,0
North West,M4 7,2020,187000,91,0
North West,M40 0,2020,127000,49,0
North West,M40 1,2020,92000,82,0
North West,M40 2,2020,81000,43,0
North West,M40 3,2020,112000,84,0
North West,M40 5,2020,107000,48,0
North West,M40 7,2020,173000,52,0
North West,M40 8,2020,71000,17,0
North West,M40 9,2020,65000,93,0
North West,M41 0,2020,183000,93,0
North West,M41 5,2020,206000,108,0
North West,M41 6,2020,180000,94,0
North West,M41 7,2020,173000,74,0
North West,M41 8,2020,202000,90,0
North West,M41 9,2020,184000,133,0
North West,M43 6,2020,121000,149,0
North West,M43 7,2020,111000,167,0
North West,M44 5,2020,131000,107,0
North West,M44 6,2020,128000,173,0
North West,M45 6,2020,126000,92,0
North West,M45 7,2020,202000,135,0
North West,M45 8,2020,124000,89,0
North West,M46 0,2020,122000,187,0
North West,M46 9,2020,106000,115,0
North West,M5 2,2020,44000,1,0
North West,M5 3,2020,132000,117,0
North West,M5 4,2020,176000,212,0
North West,M5 5,2020,94000,96,0
North West,M50 1,2020,102000,23,0
North West,M50 2,2020,162000,70,0
North West,M50 3,2020,184000,118,0
North West,M6 5,2020,98000,100,0
North West,M6 6,2020,114000,120,0
North West,M6 7,2020,128000,141,0
North West,M6 8,2020,144000,130,0
North West,M7 1,2020,148000,37,0
North West,M7 2,2020,126000,57,0
North West,M7 3,2020,119000,86,0
North West,M7 4,2020,176000,129,0
North West,M8 0,2020,95000,77,0
North West,M8 4,2020,115000,114,0
North West,M8 5,2020,121000,68,0
North West,M8 8,2020,118000,47,0
North West,M8 9,2020,89000,24,0
North West,M9 0,2020,110000,43,0
North West,M9 4,2020,61000,178,0
North West,M9 5,2020,64000,34,0
North West,M9 6,2020,91000,75,0
North West,M9 7,2020,147000,81,0
North West,M9 8,2020,97000,130,0
North West,OL1 1,2020,103000,10,0
North West,OL1 2,2020,106000,80,0
North West,OL1 3,2020,65000,33,0
North West,OL1 4,2020,78000,141,0
North West,OL10 1,2020,115000,50,0
North West,OL10 2,2020,143000,117,0
North West,OL10 3,2020,108000,123,0
North West,OL10 4,2020,105000,121,0
North West,OL11 1,2020,65000,51,0
North West,OL11 2,2020,118000,120,0
North West,OL11 3,2020,96000,82,0
North West,OL11 4,2020,169000,61,0
North West,OL11 5,2020,199000,153,0
North West,OL12 0,2020,77000,69,0
North West,OL12 6,2020,138000,99,0
North West,OL12 7,2020,135000,158,0
North West,OL12 8,2020,122000,104,0
North West,OL12 9,2020,135000,120,0
North West,OL13 0,2020,88000,72,0
North West,OL13 8,2020,113000,67,0
North West,OL13 9,2020,105000,121,0
North West,OL14 5,2020,96000,66,0
North West,OL14 6,2020,134000,45,0
North West,OL14 7,2020,161000,40,0
North West,OL14 8,2020,141000,61,0
North West,OL15 0,2020,154000,41,0
North West,OL15 8,2020,118000,110,0
North West,OL15 9,2020,130000,104,0
North West,OL16 1,2020,94000,9,0
North West,OL16 2,2020,95000,84,0
North West,OL16 3,2020,116000,134,0
North West,OL16 4,2020,142000,166,0
North West,OL16 5,2020,75000,54,0
North West,OL2 5,2020,138000,124,0
North West,OL2 6,2020,136000,226,0
North West,OL2 7,2020,126000,156,0
North West,OL2 8,2020,124000,113,0
North West,OL3 5,2020,234000,108,0
North West,OL3 6,2020,217000,54,0
North West,OL3 7,2020,216000,88,0
North West,OL4 1,2020,62000,84,0
North West,OL4 2,2020,112000,135,0
North West,OL4 3,2020,117000,110,0
North West,OL4 4,2020,204000,122,0
North West,OL4 5,2020,120000,140,0
North West,OL5 0,2020,117000,97,0
North West,OL5 9,2020,134000,98,0
North West,OL6 6,2020,100000,84,0
North West,OL6 7,2020,87000,30,0
North West,OL6 8,2020,113000,124,0
North West,OL6 9,2020,110000,123,0
North West,OL7 0,2020,85000,71,0
North West,OL7 9,2020,114000,143,0
North West,OL8 1,2020,74000,90,0
North West,OL8 2,2020,86000,104,0
North West,OL8 3,2020,89000,101,0
North West,OL8 4,2020,91000,106,0
North West,OL9 0,2020,115000,128,0
North West,OL9 6,2020,63000,45,0
North West,OL9 7,2020,70000,93,0
North West,OL9 8,2020,93000,122,0
North West,OL9 9,2020,144000,119,0
North West,PR1 0,2020,179000,161,0
North West,PR1 1,2020,108000,45,0
North West,PR1 2,2020,129000,11,0
North West,PR1 3,2020,91000,55,0
North West,PR1 4,2020,75000,93,0
North West,PR1 5,2020,69000,124,0
North West,PR1 6,2020,76000,118,0
North West,PR1 7,2020,86000,77,0
North West,PR1 8,2020,92000,98,0
North West,PR1 9,2020,145000,207,0
North West,PR2 1,2020,108000,211,0
North West,PR2 2,2020,92000,197,0
North West,PR2 3,2020,134000,248,0
North West,PR2 5,2020,238000,63,0
North West,PR2 6,2020,105000,146,0
North West,PR2 7,2020,149000,46,0
North West,PR2 8,2020,174000,88,0
North West,PR2 9,2020,161000,203,0
North West,PR25 1,2020,133000,123,0
North West,PR25 2,2020,103000,56,0
North West,PR25 3,2020,164000,190,0
North West,PR25 4,2020,116000,94,0
North West,PR25 5,2020,188000,78,0
North West,PR26 6,2020,210000,56,0
North West,PR26 7,2020,143000,89,0
North West,PR26 8,2020,219000,7,0
North West,PR26 9,2020,171000,58,0
North West,PR3 0,2020,233000,123,0
North West,PR3 1,2020,202000,169,0
North West,PR3 2,2020,294000,93,0
North West,PR3 3,2020,178000,155,0
North West,PR3 5,2020,275000,57,0
North West,PR3 6,2020,242000,19,0
North West,PR4 0,2020,231000,216,0
North West,PR4 1,2020,155000,169,0
North West,PR4 2,2020,182000,150,0
North West,PR4 3,2020,168000,122,0
North West,PR4 4,2020,216000,85,0
North West,PR4 5,2020,201000,126,0
North West,PR4 6,2020,183000,151,0
North West,PR5 0,2020,182000,84,0
North West,PR5 2,2020,92000,1,0
North West,PR5 4,2020,145000,204,0
North West,PR5 5,2020,118000,163,0
North West,PR5 6,2020,122000,179,0
North West,PR5 8,2020,116000,33,0
North West,PR6 0,2020,87000,167,0
North West,PR6 7,2020,162000,197,0
North West,PR6 8,2020,203000,103,0
North West,PR6 9,2020,184000,126,0
North West,PR7 1,2020,185000,89,0
North West,PR7 2,2020,115000,172,0
North West,PR7 3,2020,138000,145,0
North West,PR7 4,2020,154000,101,0
North West,PR7 5,2020,168000,160,0
North West,PR7 6,2020,184000,144,0
North West,PR7 7,2020,182000,229,0
North West,PR8 1,2020,125000,68,0
North West,PR8 2,2020,251000,170,0
North West,PR8 3,2020,169000,160,0
North West,PR8 4,2020,157000,167,0
North West,PR8 5,2020,145000,122,0
North West,PR8 6,2020,147000,204,0
North West,PR9 0,2020,123000,123,0
North West,PR9 7,2020,158000,166,0
North West,PR9 8,2020,162000,203,0
North West,PR9 9,2020,147000,263,0
North West,SK1 1,2020,125000,8,0
North West,SK1 2,2020,95000,43,0
North West,SK1 3,2020,113000,35,0
North West,SK1 4,2020,116000,121,0
North West,SK10 1,2020,202000,81,0
North West,SK10 2,2020,199000,183,0
North West,SK10 3,2020,197000,166,0
North West,SK10 4,2020,739000,116,0
North West,SK10 5,2020,205000,164,0
North West,SK11 0,2020,251000,39,0
North West,SK11 6,2020,112000,116,0
North West,SK11 7,2020,154000,191,0
North West,SK11 8,2020,163000,234,0
North West,SK11 9,2020,356000,41,0
North West,SK12 1,2020,271000,227,0
North West,SK12 2,2020,261000,79,0
North West,SK13 0,2020,105000,7,0
North West,SK13 1,2020,115000,114,0
North West,SK13 2,2020,139000,54,0
North West,SK13 5,2020,187000,35,0
North West,SK13 6,2020,162000,78,0
North West,SK13 7,2020,195000,61,0
North West,SK13 8,2020,149000,189,0
North West,SK14 1,2020,81000,68,0
North West,SK14 2,2020,114000,91,0
North West,SK14 3,2020,150000,87,0
North West,SK14 4,2020,139000,214,0
North West,SK14 5,2020,147000,150,0
North West,SK14 6,2020,155000,50,0
North West,SK14 8,2020,103000,42,0
North West,SK15 1,2020,116000,105,0
North West,SK15 2,2020,157000,153,0
North West,SK15 3,2020,148000,146,0
North West,SK16 4,2020,104000,111,0
North West,SK16 5,2020,129000,155,0
North West,SK17 0,2020,250000,24,0
North West,SK17 6,2020,178000,171,0
North West,SK17 7,2020,137000,109,0
North West,SK17 8,2020,184000,108,0
North West,SK17 9,2020,197000,149,0
North West,SK2 5,2020,163000,197,0
North West,SK2 6,2020,162000,166,0
North West,SK2 7,2020,181000,132,0
North West,SK22 1,2020,167000,15,0
North West,SK22 2,2020,203000,36,0
North West,SK22 3,2020,169000,64,0
North West,SK22 4,2020,136000,86,0
North West,SK23 0,2020,181000,74,0
North West,SK23 6,2020,219000,44,0
North West,SK23 7,2020,215000,115,0
North West,SK23 9,2020,259000,31,0
North West,SK3 0,2020,135000,130,0
North West,SK3 8,2020,150000,164,0
North West,SK3 9,2020,119000,204,0
North West,SK4 1,2020,127000,64,0
North West,SK4 2,2020,197000,125,0
North West,SK4 3,2020,265000,140,0
North West,SK4 4,2020,268000,160,0
North West,SK4 5,2020,206000,86,0
North West,SK5 6,2020,115000,252,0
North West,SK5 7,2020,124000,124,0
North West,SK5 8,2020,143000,47,0
North West,SK6 1,2020,159000,127,0
North West,SK6 2,2020,126000,110,0
North West,SK6 3,2020,184000,74,0
North West,SK6 4,2020,195000,107,0
North West,SK6 5,2020,264000,74,0
North West,SK6 6,2020,230000,107,0
North West,SK6 7,2020,197000,114,0
North West,SK6 8,2020,216000,69,0
North West,SK7 1,2020,389000,138,0
North West,SK7 2,2020,328000,100,0
North West,SK7 3,2020,319000,119,0
North West,SK7 4,2020,165000,162,0
North West,SK7 5,2020,208000,103,0
North West,SK7 6,2020,228000,100,0
North West,SK8 1,2020,260000,101,0
North West,SK8 2,2020,181000,117,0
North West,SK8 3,2020,226000,173,0
North West,SK8 4,2020,240000,116,0
North West,SK8 5,2020,201000,133,0
North West,SK8 6,2020,220000,128,0
North West,SK8 7,2020,284000,122,0
North West,SK9 1,2020,322000,61,0
North West,SK9 2,2020,319000,165,0
North West,SK9 3,2020,213000,112,0
North West,SK9 4,2020,352000,67,0
North West,SK9 5,2020,342000,120,0
North West,SK9 6,2020,305000,120,0
North West,SK9 7,2020,455000,121,0
North West,WA1 1,2020,178000,17,0
North West,WA1 2,2020,105000,69,0
North West,WA1 3,2020,118000,206,0
North West,WA1 4,2020,144000,99,0
North West,WA10 1,2020,63000,45,0
North West,WA10 2,2020,102000,75,0
North West,WA10 3,2020,107000,145,0
North West,WA10 4,2020,100000,143,0
North West,WA10 5,2020,209000,76,0
North West,WA10 6,2020,144000,76,0
North West,WA11 0,2020,106000,186,0
North West,WA11 7,2020,149000,56,0
North West,WA11 8,2020,164000,73,0
North West,WA11 9,2020,112000,126,0
North West,WA12 0,2020,133000,63,0
North West,WA12 8,2020,152000,118,0
North West,WA12 9,2020,127000,194,0
North West,WA13 0,2020,347000,113,0
North West,WA13 9,2020,268000,127,0
North West,WA14 1,2020,194000,85,0
North West,WA14 2,2020,405000,118,0
North West,WA14 3,2020,559000,82,0
North West,WA14 4,2020,386000,143,0
North West,WA14 5,2020,196000,149,0
North West,WA15 0,2020,693000,66,0
North West,WA15 6,2020,237000,180,0
North West,WA15 7,2020,257000,162,0
North West,WA15 8,2020,328000,148,0
North West,WA15 9,2020,497000,120,0
North West,WA16 0,2020,351000,117,0
North West,WA16 6,2020,376000,61,0
North West,WA16 7,2020,278000,72,0
North West,WA16 8,2020,293000,124,0
North West,WA16 9,2020,560000,38,0
North West,WA2 0,2020,133000,209,0
North West,WA2 7,2020,95000,155,0
North West,WA2 8,2020,164000,86,0
North West,WA2 9,2020,97000,87,0
North West,WA3 1,2020,157000,61,0
North West,WA3 2,2020,172000,184,0
North West,WA3 3,2020,112000,140,0
North West,WA3 4,2020,281000,66,0
North West,WA3 5,2020,183000,77,0
North West,WA3 6,2020,126000,124,0
North West,WA3 7,2020,173000,43,0
North West,WA4 1,2020,111000,162,0
North West,WA4 2,2020,216000,220,0
North West,WA4 3,2020,235000,62,0
North West,WA4 4,2020,315000,48,0
North West,WA4 5,2020,354000,143,0
North West,WA4 6,2020,198000,196,0
North West,WA5 0,2020,98000,76,0
North West,WA5 1,2020,124000,218,0
North West,WA5 2,2020,163000,122,0
North West,WA5 3,2020,197000,249,0
North West,WA5 4,2020,114000,50,0
North West,WA5 7,2020,197000,36,0
North West,WA5 8,2020,206000,126,0
North West,WA5 9,2020,142000,81,0
North West,WA6 0,2020,145000,61,0
North West,WA6 6,2020,254000,50,0
North West,WA6 7,2020,174000,87,0
North West,WA6 8,2020,294000,17,0
North West,WA6 9,2020,286000,30,0
North West,WA7 1,2020,165000,119,0
North West,WA7 2,2020,108000,126,0
North West,WA7 3,2020,147000,66,0
North West,WA7 4,2020,124000,135,0
North West,WA7 5,2020,96000,146,0
North West,WA7 6,2020,105000,131,0
North West,WA8 0,2020,99000,55,0
North West,WA8 3,2020,157000,104,0
North West,WA8 4,2020,100000,61,0
North West,WA8 5,2020,236000,45,0
North West,WA8 6,2020,103000,123,0
North West,WA8 7,2020,106000,117,0
North West,WA8 8,2020,115000,113,0
North West,WA8 9,2020,187000,185,0
North West,WA9 1,2020,79000,62,0
North West,WA9 2,2020,71000,61,0
North West,WA9 3,2020,87000,153,0
North West,WA9 4,2020,119000,186,0
North West,WA9 5,2020,142000,177,0
North West,WN1 1,2020,126000,17,0
North West,WN1 2,2020,203000,160,0
North West,WN1 3,2020,79000,122,0
North West,WN2 0,2020,300000,1,0
North West,WN2 1,2020,130000,101,0
North West,WN2 2,2020,102000,103,0
North West,WN2 3,2020,93000,143,0
North West,WN2 4,2020,121000,236,0
North West,WN2 5,2020,103000,135,0
North West,WN3 4,2020,93000,79,0
North West,WN3 5,2020,99000,122,0
North West,WN3 6,2020,131000,192,0
North West,WN4 0,2020,122000,107,0
North West,WN4 8,2020,121000,102,0
North West,WN4 9,2020,122000,130,0
North West,WN5 0,2020,96000,114,0
North West,WN5 7,2020,161000,124,0
North West,WN5 8,2020,132000,166,0
North West,WN5 9,2020,84000,125,0
North West,WN6 0,2020,192000,243,0
North West,WN6 7,2020,96000,151,0
North West,WN6 8,2020,133000,130,0
North West,WN6 9,2020,217000,82,0
North West,WN7 1,2020,97000,184,0
North West,WN7 2,2020,116000,163,0
North West,WN7 3,2020,138000,123,0
North West,WN7 4,2020,96000,136,0
North West,WN7 5,2020,102000,147,0
North West,WN8 0,2020,172000,93,0
North West,WN8 6,2020,114000,201,0
North West,WN8 7,2020,223000,58,0
North West,WN8 8,2020,102000,99,0
North West,WN8 9,2020,85000,76,0
South East,BN1 1,2020,260000,30,0
South East,BN1 2,2020,223000,123,0
South East,BN1 3,2020,232000,285,0
South East,BN1 4,2020,230000,190,0
South East,BN1 5,2020,345000,213,0
South East,BN1 6,2020,317000,353,0
South East,BN1 7,2020,228000,97,0
South East,BN1 8,2020,279000,207,0
South East,BN1 9,2020,269000,32,0
South East,BN10 7,2020,196000,212,0
South East,BN10 8,2020,226000,180,0
South East,BN11 1,2020,170000,120,0
South East,BN11 2,2020,187000,202,0
South East,BN11 3,2020,199000,163,0
South East,BN11 4,2020,180000,214,0
South East,BN11 5,2020,216000,166,0
South East,BN12 4,2020,296000,183,0
South East,BN12 5,2020,305000,117,0
South East,BN12 6,2020,226000,151,0
South East,BN13 1,2020,212000,170,0
South East,BN13 2,2020,205000,174,0
South East,BN13 3,2020,281000,198,0
South East,BN14 0,2020,300000,118,0
South East,BN14 7,2020,195000,202,0
South East,BN14 8,2020,187000,106,0
South East,BN14 9,2020,260000,160,0
South East,BN15 0,2020,220000,132,0
South East,BN15 8,2020,180000,157,0
South East,BN15 9,2020,207000,196,0
South East,BN16 1,2020,262000,148,0
South East,BN16 2,2020,332000,193,0
South East,BN16 3,2020,187000,181,0
South East,BN16 4,2020,292000,136,0
South East,BN17 5,2020,179000,170,0
South East,BN17 6,2020,193000,276,0
South East,BN17 7,2020,176000,172,0
South East,BN18 0,2020,279000,167,0
South East,BN18 9,2020,317000,111,0
South East,BN2 0,2020,275000,117,0
South East,BN2 1,2020,241000,255,0
South East,BN2 2,2020,184000,4,0
South East,BN2 3,2020,231000,210,0
South East,BN2 4,2020,212000,187,0
South East,BN2 5,2020,284000,178,0
South East,BN2 6,2020,264000,133,0
South East,BN2 7,2020,376000,87,0
South East,BN2 8,2020,277000,180,0
South East,BN2 9,2020,274000,219,0
South East,BN20 0,2020,445000,31,0
South East,BN20 7,2020,233000,186,0
South East,BN20 8,2020,243000,130,0
South East,BN20 9,2020,289000,87,0
South East,BN21 1,2020,193000,176,0
South East,BN21 2,2020,182000,194,0
South East,BN21 3,2020,131000,162,0
South East,BN21 4,2020,196000,104,0
South East,BN22 0,2020,223000,144,0
South East,BN22 7,2020,174000,128,0
South East,BN22 8,2020,179000,197,0
South East,BN22 9,2020,170000,83,0
South East,BN23 5,2020,223000,209,0
South East,BN23 6,2020,178000,117,0
South East,BN23 7,2020,169000,148,0
South East,BN23 8,2020,174000,110,0
South East,BN24 5,2020,244000,156,0
South East,BN24 6,2020,201000,81,0
South East,BN25 1,2020,200000,140,0
South East,BN25 2,2020,261000,124,0
South East,BN25 3,2020,250000,166,0
South East,BN25 4,2020,338000,63,0
South East,BN26 5,2020,246000,122,0
South East,BN26 6,2020,216000,136,0
South East,BN27 1,2020,240000,140,0
South East,BN27 2,2020,177000,86,0
South East,BN27 3,2020,238000,204,0
South East,BN27 4,2020,277000,98,0
South East,BN3 1,2020,236000,307,0
South East,BN3 2,2020,282000,215,0
South East,BN3 3,2020,245000,350,0
South East,BN3 4,2020,338000,208,0
South East,BN3 5,2020,298000,234,0
South East,BN3 6,2020,469000,212,0
South East,BN3 7,2020,264000,149,0
South East,BN3 8,2020,240000,99,0
South East,BN41 1,2020,216000,104,0
South East,BN41 2,2020,224000,200,0
South East,BN42 4,2020,262000,123,0
